index,vul_code,is_vulnerable,programming_language,method_name,file_name,repo_url,repo_owner,committer,committer_date,commit_msg,cwe_id,cwe_name,cwe_description,cwe_url,cve_id,patch
2081,"def add_acl_permission(session, acl_role_id, perm_type, xpath_id, query_id) stdout, stderror, retval = run_cmd( session, PCS, ""acl"", ""permission"", ""add"", acl_role_id.to_s, perm_type.to_s, xpath_id.to_s, query_id.to_s ) if retval != 0 if stderror.empty? return ""Error adding permission"" else return stderror.join(""\n"").strip end end return """" end",True,Ruby,add_acl_permission,pcs.rb,https://github.com/ClusterLabs/pcs,ClusterLabs,Tomas Jelinek,2016-02-15 15:57:36+01:00,"web UI auth: decouple auth_user from session

Sessions are processed in web UI part only. Pcsd backend does not work
with sessions so it only gets who is logged in and not the whole session.",CWE-384,Session Fixation,"Authenticating a user, or otherwise establishing a new user session, without invalidating any existing session identifier gives an attacker the opportunity to steal authenticated sessions.",https://cwe.mitre.org/data/definitions/384.html,CVE-2016-0721,"def validate_invitiation!(sso) invite_key = secure_session[""invite-key""] return if invite_key.blank? invite = Invite.find_by(invite_key: invite_key) if invite.blank? raise Invite::ValidationFailed.new(I18n.t(""invite.not_found"", base_url: Discourse.base_url)) end if invite.redeemable? if invite.is_email_invite? && sso.email != invite.email raise Invite::ValidationFailed.new(I18n.t(""invite.not_matching_email"")) end elsif invite.expired? raise Invite::ValidationFailed.new(I18n.t('invite.expired', base_url: Discourse.base_url)) elsif invite.redeemed? raise Invite::ValidationFailed.new(I18n.t('invite.not_found_template', site_name: SiteSetting.title, base_url: Discourse.base_url)) end invite end"
2082,"def get_local_node_id() if ISRHEL6 out, errout, retval = run_cmd( PCSAuth.getSuperuserSession, COROSYNC_CMAPCTL, ""cluster.cman"" ) if retval != 0 return """" end match = /cluster\.nodename=(.*)/.match(out.join(""\n"")) if not match return """" end local_node_name = match[1] out, errout, retval = run_cmd( PCSAuth.getSuperuserSession, CMAN_TOOL, ""nodes"", ""-F"", ""id"", ""-n"", local_node_name ) if retval != 0 return """" end return out[0].strip() end out, errout, retval = run_cmd( PCSAuth.getSuperuserSession, COROSYNC_CMAPCTL, ""-g"", ""runtime.votequorum.this_node_id"" ) if retval != 0 return """" else return out[0].split(/ = /)[1].strip() end end",True,Ruby,get_local_node_id,pcs.rb,https://github.com/ClusterLabs/pcs,ClusterLabs,Tomas Jelinek,2016-02-15 15:57:36+01:00,"web UI auth: decouple auth_user from session

Sessions are processed in web UI part only. Pcsd backend does not work
with sessions so it only gets who is logged in and not the whole session.",CWE-384,Session Fixation,"Authenticating a user, or otherwise establishing a new user session, without invalidating any existing session identifier gives an attacker the opportunity to steal authenticated sessions.",https://cwe.mitre.org/data/definitions/384.html,CVE-2016-0721,def is_invite_link? self.email.blank? end
2086,"def add_meta_attr(session, resource, key, value) stdout, stderr, retval = run_cmd( session, PCS, ""resource"", ""meta"", resource, key.to_s + ""="" + value.to_s ) return retval end",True,Ruby,add_meta_attr,pcs.rb,https://github.com/ClusterLabs/pcs,ClusterLabs,Tomas Jelinek,2016-02-15 15:57:36+01:00,"web UI auth: decouple auth_user from session

Sessions are processed in web UI part only. Pcsd backend does not work
with sessions so it only gets who is logged in and not the whole session.",CWE-384,Session Fixation,"Authenticating a user, or otherwise establishing a new user session, without invalidating any existing session identifier gives an attacker the opportunity to steal authenticated sessions.",https://cwe.mitre.org/data/definitions/384.html,CVE-2016-0721,"def can_redeem_invite? return false if !invite.redeemable? return false if email.blank? # Invite scoped to email has already been redeemed by anyone. if invite.is_email_invite? && InvitedUser.exists?(invite_id: invite.id) return false end # The email will be present for either an invite link (where the user provides # us the email manually) or for an invite scoped to an email, where we # prefill the email and do not let the user modify it. # # Note that an invite link can also have a domain scope which must be checked. email_to_check = redeeming_user&.email || email if invite.email.present? && !invite.email_matches?(email_to_check) raise ActiveRecord::RecordNotSaved.new(I18n.t('invite.not_matching_email')) end if invite.domain.present? && !invite.domain_matches?(email_to_check) raise ActiveRecord::RecordNotSaved.new(I18n.t('invite.domain_not_allowed')) end # Anon user is trying to redeem an invitation, if an existing user already # redeemed it then we cannot redeem now. redeeming_user ||= User.where(admin: false, staged: false).find_by_email(email) if redeeming_user.present? && InvitedUser.exists?(user_id: redeeming_user.id, invite_id: invite.id) return false end true end"
2087,"def get_node_status(session, cib_dom) node_status = { :cluster_name => $cluster_name, :groups => [], :constraints => { # :rsc_location => [], # :rcs_colocation => [], # :rcs_order => [] }, :cluster_settings => {}, :need_ring1_address => need_ring1_address?, :is_cman_with_udpu_transport => is_cman_with_udpu_transport?, :acls => get_acls(session, cib_dom), :username => session[:username], :fence_levels => get_fence_levels(session, cib_dom), :node_attr => node_attrs_to_v2(get_node_attributes(session, cib_dom)), :nodes_utilization => get_nodes_utilization(cib_dom), :known_nodes => [] } nodes = get_nodes_status() known_nodes = [] nodes.each { |_, node_list| known_nodes.concat node_list } node_status[:known_nodes] = known_nodes.uniq nodes.each do |k,v| node_status[k.to_sym] = v end if cib_dom node_status[:groups] = get_resource_groups(cib_dom) node_status[:constraints] = getAllConstraints(cib_dom.elements['/cib/configuration/constraints']) end node_status[:cluster_settings] = getAllSettings(session, cib_dom) return node_status end",True,Ruby,get_node_status,pcs.rb,https://github.com/ClusterLabs/pcs,ClusterLabs,Tomas Jelinek,2016-02-15 15:57:36+01:00,"web UI auth: decouple auth_user from session

Sessions are processed in web UI part only. Pcsd backend does not work
with sessions so it only gets who is logged in and not the whole session.",CWE-384,Session Fixation,"Authenticating a user, or otherwise establishing a new user session, without invalidating any existing session identifier gives an attacker the opportunity to steal authenticated sessions.",https://cwe.mitre.org/data/definitions/384.html,CVE-2016-0721,"def add_to_private_topics_if_invited # Should not happen because of ensure_email_is_present!, but better to cover bases. return if email.blank? topic_ids = TopicInvite.joins(:invite) .joins(:topic) .where(""topics.archetype = ?"", Archetype::private_message) .where(""invites.email = ?"", email) .pluck(:topic_id) topic_ids.each do |id| if !TopicAllowedUser.exists?(user_id: invited_user.id, topic_id: id) TopicAllowedUser.create!(user_id: invited_user.id, topic_id: id) end end end"
2089,"def add_acl_usergroup(session, acl_role_id, user_group, name) if (user_group == ""user"") or (user_group == ""group"") stdout, stderr, retval = run_cmd( session, PCS, ""acl"", user_group, ""create"", name.to_s, acl_role_id.to_s ) if retval == 0 return """" end if not /^error: (user|group) #{name.to_s} already exists$/i.match(stderr.join(""\n"").strip) return stderr.join(""\n"").strip end end stdout, stderror, retval = run_cmd( session, PCS, ""acl"", ""role"", ""assign"", acl_role_id.to_s, name.to_s ) if retval != 0 if stderror.empty? return ""Error adding #{user_group}"" else return stderror.join(""\n"").strip end end return """" end",True,Ruby,add_acl_usergroup,pcs.rb,https://github.com/ClusterLabs/pcs,ClusterLabs,Tomas Jelinek,2016-02-15 15:57:36+01:00,"web UI auth: decouple auth_user from session

Sessions are processed in web UI part only. Pcsd backend does not work
with sessions so it only gets who is logged in and not the whole session.",CWE-384,Session Fixation,"Authenticating a user, or otherwise establishing a new user session, without invalidating any existing session identifier gives an attacker the opportunity to steal authenticated sessions.",https://cwe.mitre.org/data/definitions/384.html,CVE-2016-0721,"def notify_invitee return if invite.invited_by.blank? invite.invited_by.notifications.create!( notification_type: Notification.types[:invitee_accepted], data: { display_username: invited_user.username }.to_json ) end"
2091,"def allowed_for_local_cluster(session, action) pcs_config = PCSConfig.new(Cfgsync::PcsdSettings.from_file('{}').text()) return pcs_config.permissions_local.allows?( session[:username], session[:usergroups], action ) end",True,Ruby,allowed_for_local_cluster,pcs.rb,https://github.com/ClusterLabs/pcs,ClusterLabs,Tomas Jelinek,2016-02-15 15:57:36+01:00,"web UI auth: decouple auth_user from session

Sessions are processed in web UI part only. Pcsd backend does not work
with sessions so it only gets who is logged in and not the whole session.",CWE-384,Session Fixation,"Authenticating a user, or otherwise establishing a new user session, without invalidating any existing session identifier gives an attacker the opportunity to steal authenticated sessions.",https://cwe.mitre.org/data/definitions/384.html,CVE-2016-0721,"def initialize( invite:, email: nil, username: nil, name: nil, password: nil, user_custom_fields: nil, ip_address: nil, session: nil, email_token: nil, redeeming_user: nil) @invite = invite @username = username @name = name @password = password @user_custom_fields = user_custom_fields @ip_address = ip_address @session = session @email_token = email_token @redeeming_user = redeeming_user ensure_email_is_present!(email) end"
2094,"def enable_cluster(session) stdout, stderror, retval = run_cmd(session, PCS, ""cluster"", ""enable"") return false if retval != 0 return true end",True,Ruby,enable_cluster,pcs.rb,https://github.com/ClusterLabs/pcs,ClusterLabs,Tomas Jelinek,2016-02-15 15:57:36+01:00,"web UI auth: decouple auth_user from session

Sessions are processed in web UI part only. Pcsd backend does not work
with sessions so it only gets who is logged in and not the whole session.",CWE-384,Session Fixation,"Authenticating a user, or otherwise establishing a new user session, without invalidating any existing session identifier gives an attacker the opportunity to steal authenticated sessions.",https://cwe.mitre.org/data/definitions/384.html,CVE-2016-0721,"it ""adds user to group"" do group = Fabricate(:group, grant_trust_level: 2) InvitedGroup.create(group_id: group.id, invite_id: invite.id) group.add_owner(invite.invited_by) user = InviteRedeemer.new(invite: invite, email: invite.email, username: username, name: name, password: password).redeem expect(user.group_users.count).to eq(4) expect(user.trust_level).to eq(2) end"
2095,"def need_ring1_address?() out, errout, retval = run_cmd(PCSAuth.getSuperuserSession, COROSYNC_CMAPCTL) if retval != 0 return false else udpu_transport = false rrp = false out.each { |line| # support both corosync-objctl and corosync-cmapctl format if /^\s*totem\.transport(\s+.*)?=\s*udpu$/.match(line) udpu_transport = true elsif /^\s*totem\.rrp_mode(\s+.*)?=\s*(passive|active)$/.match(line) rrp = true end } # on rhel6 ring1 address is required regardless of transport # it has to be added to cluster.conf in order to set up ring1 # in corosync by cman return ((ISRHEL6 and rrp) or (rrp and udpu_transport)) end end",True,Ruby,need_ring1_address?,pcs.rb,https://github.com/ClusterLabs/pcs,ClusterLabs,Tomas Jelinek,2016-02-15 15:57:36+01:00,"web UI auth: decouple auth_user from session

Sessions are processed in web UI part only. Pcsd backend does not work
with sessions so it only gets who is logged in and not the whole session.",CWE-384,Session Fixation,"Authenticating a user, or otherwise establishing a new user session, without invalidating any existing session identifier gives an attacker the opportunity to steal authenticated sessions.",https://cwe.mitre.org/data/definitions/384.html,CVE-2016-0721,"it ""raises an error if the email does not match the invite email"" do redeemer = InviteRedeemer.new(invite: invite, email: ""blah@test.com"", username: username, name: name) expect { redeemer.redeem }.to raise_error(ActiveRecord::RecordNotSaved, I18n.t(""invite.not_matching_email"")) end"
2096,"def remove_constraint(session, constraint_id) stdout, stderror, retval = run_cmd( session, PCS, ""constraint"", ""remove"", constraint_id ) $logger.info stdout return retval end",True,Ruby,remove_constraint,pcs.rb,https://github.com/ClusterLabs/pcs,ClusterLabs,Tomas Jelinek,2016-02-15 15:57:36+01:00,"web UI auth: decouple auth_user from session

Sessions are processed in web UI part only. Pcsd backend does not work
with sessions so it only gets who is logged in and not the whole session.",CWE-384,Session Fixation,"Authenticating a user, or otherwise establishing a new user session, without invalidating any existing session identifier gives an attacker the opportunity to steal authenticated sessions.",https://cwe.mitre.org/data/definitions/384.html,CVE-2016-0721,"it ""should redeem the invite and approve the user when user email is in auto_approve_email_domains setting"" do SiteSetting.auto_approve_email_domains = ""example.com"" user = invite_redeemer.redeem expect(user.name).to eq(name) expect(user.username).to eq(username) expect(user.approved).to eq(true) expect(user.approved_by).to eq(Discourse.system_user) end"
2099,"def send_local_configs_to_nodes( session, nodes, force=false, clear_local_permissions=false ) configs = Cfgsync::get_configs_local(true) if clear_local_permissions pcs_config = PCSConfig.new(configs[Cfgsync::PcsdSettings.name].text()) pcs_config.permissions_local = Permissions::PermissionsSet.new([]) configs[Cfgsync::PcsdSettings.name].text = pcs_config.text() end publisher = Cfgsync::ConfigPublisher.new( session, configs.values(), nodes, $cluster_name ) return publisher.send(force) end",True,Ruby,send_local_configs_to_nodes,pcs.rb,https://github.com/ClusterLabs/pcs,ClusterLabs,Tomas Jelinek,2016-02-15 15:57:36+01:00,"web UI auth: decouple auth_user from session

Sessions are processed in web UI part only. Pcsd backend does not work
with sessions so it only gets who is logged in and not the whole session.",CWE-384,Session Fixation,"Authenticating a user, or otherwise establishing a new user session, without invalidating any existing session identifier gives an attacker the opportunity to steal authenticated sessions.",https://cwe.mitre.org/data/definitions/384.html,CVE-2016-0721,"it ""should redeem the invite if invited by non staff and approve if staff not required to approve"" do inviter = invite.invited_by user = invite_redeemer.redeem expect(user.name).to eq(name) expect(user.username).to eq(username) expect(user.invited_by).to eq(inviter) expect(inviter.notifications.count).to eq(1) expect(user.approved).to eq(false) end"
2100,"def verify_cert_key_pair(cert, key) errors = [] cert_modulus = nil key_modulus = nil stdout, stderr, retval = run_cmd_options( PCSAuth.getSuperuserSession(), { 'stdin' => cert, }, '/usr/bin/openssl', 'x509', '-modulus', '-noout' ) if retval != 0 errors << ""Invalid certificate: #{stderr.join}"" else cert_modulus = stdout.join.strip end stdout, stderr, retval = run_cmd_options( PCSAuth.getSuperuserSession(), { 'stdin' => key, }, '/usr/bin/openssl', 'rsa', '-modulus', '-noout' ) if retval != 0 errors << ""Invalid key: #{stderr.join}"" else key_modulus = stdout.join.strip end if errors.empty? and cert_modulus and key_modulus if cert_modulus != key_modulus errors << 'Certificate does not match the key' end end return errors end",True,Ruby,verify_cert_key_pair,pcs.rb,https://github.com/ClusterLabs/pcs,ClusterLabs,Tomas Jelinek,2016-02-15 15:57:36+01:00,"web UI auth: decouple auth_user from session

Sessions are processed in web UI part only. Pcsd backend does not work
with sessions so it only gets who is logged in and not the whole session.",CWE-384,Session Fixation,"Authenticating a user, or otherwise establishing a new user session, without invalidating any existing session identifier gives an attacker the opportunity to steal authenticated sessions.",https://cwe.mitre.org/data/definitions/384.html,CVE-2016-0721,"it ""can set custom fields"" do required_field = Fabricate(:user_field) optional_field = Fabricate(:user_field, required: false) user_fields = { required_field.id.to_s => 'value1', optional_field.id.to_s => 'value2' } user = InviteRedeemer.new(invite: invite, email: invite.email, username: username, name: name, password: password, user_custom_fields: user_fields).redeem expect(user).to be_present expect(user.custom_fields[""user_field_#{required_field.id}""]).to eq('value1') expect(user.custom_fields[""user_field_#{optional_field.id}""]).to eq('value2') end"
2101,"def pcs_auth(session, nodes, username, password, force=false, local=true) # if no sync is needed, do not report a sync error sync_successful = true sync_failed_nodes = [] sync_responses = {} # check for already authorized nodes if not force online, offline, not_authenticated = check_gui_status_of_nodes( session, nodes, true ) if not_authenticated.length < 1 result = {} online.each { |node| result[node] = {'status' => 'already_authorized'} } offline.each { |node| result[node] = {'status' => 'noresponse'} } return result, sync_successful, sync_failed_nodes, sync_responses end end # authorize the nodes locally (i.e. not bidirectionally) auth_responses = run_auth_requests( session, nodes, nodes, username, password, force, true ) # get the tokens and sync them within the local cluster new_tokens = {} auth_responses.each { |node, response| new_tokens[node] = response['token'] if 'ok' == response['status'] } if not new_tokens.empty? cluster_nodes = get_corosync_nodes() tokens_cfg = Cfgsync::PcsdTokens.from_file('') # only tokens used in pcsd-to-pcsd communication can and need to be synced # those are accessible only when running under root account if Process.uid != 0 # other tokens just need to be stored localy for the user sync_successful, sync_responses = Cfgsync::save_sync_new_tokens( tokens_cfg, new_tokens, [], nil ) return auth_responses, sync_successful, sync_failed_nodes, sync_responses end sync_successful, sync_responses = Cfgsync::save_sync_new_tokens( tokens_cfg, new_tokens, cluster_nodes, $cluster_name ) sync_failed_nodes = [] sync_not_supported_nodes = [] sync_responses.each { |node, response| if 'not_supported' == response['status'] sync_not_supported_nodes << node elsif response['status'] != 'ok' sync_failed_nodes << node else node_result = response['result'][Cfgsync::PcsdTokens.name] if 'not_supported' == node_result sync_not_supported_nodes << node elsif not ['accepted', 'rejected'].include?(node_result) sync_failed_nodes << node end end } if not local # authorize nodes outside of the local cluster and nodes not supporting # the tokens file synchronization in the other direction nodes_to_auth = [] nodes.each { |node| nodes_to_auth << node if sync_not_supported_nodes.include?(node) nodes_to_auth << node if not cluster_nodes.include?(node) } auth_responses2 = run_auth_requests( session, nodes_to_auth, nodes, username, password, force, false ) auth_responses.update(auth_responses2) end end return auth_responses, sync_successful, sync_failed_nodes, sync_responses end",True,Ruby,pcs_auth,pcs.rb,https://github.com/ClusterLabs/pcs,ClusterLabs,Tomas Jelinek,2016-02-15 15:57:36+01:00,"web UI auth: decouple auth_user from session

Sessions are processed in web UI part only. Pcsd backend does not work
with sessions so it only gets who is logged in and not the whole session.",CWE-384,Session Fixation,"Authenticating a user, or otherwise establishing a new user session, without invalidating any existing session identifier gives an attacker the opportunity to steal authenticated sessions.",https://cwe.mitre.org/data/definitions/384.html,CVE-2016-0721,"it ""adds an entry to the group logs when the invited user is added to a group"" do group = Fabricate(:group) InvitedGroup.create(group_id: group.id, invite_id: invite.id) group.add_owner(invite.invited_by) GroupHistory.destroy_all user = InviteRedeemer.new( invite: invite, email: invite.email, username: username, name: name, password: password ).redeem expect(group.reload.usernames.split("","")).to include(user.username) expect(GroupHistory.exists?( target_user_id: user.id, acting_user: invite.invited_by.id, group_id: group.id, action: GroupHistory.actions[:add_user_to_group] )).to eq(true) end"
2102,"def get_nodes_status() corosync_online = [] corosync_offline = [] pacemaker_online = [] pacemaker_offline = [] pacemaker_standby = [] in_pacemaker = false stdout, stderr, retval = run_cmd( PCSAuth.getSuperuserSession, PCS, ""status"", ""nodes"", ""both"" ) stdout.each {|l| l = l.chomp if l.start_with?(""Pacemaker Nodes:"") in_pacemaker = true end if l.start_with?(""Pacemaker Remote Nodes:"") break end if l.end_with?("":"") next end title,nodes = l.split(/: /,2) if nodes == nil next end if title == "" Online"" in_pacemaker ? pacemaker_online.concat(nodes.split(/ /)) : corosync_online.concat(nodes.split(/ /)) elsif title == "" Standby"" if in_pacemaker pacemaker_standby.concat(nodes.split(/ /)) end elsif title == "" Maintenance"" if in_pacemaker pacemaker_online.concat(nodes.split(/ /)) end else in_pacemaker ? pacemaker_offline.concat(nodes.split(/ /)) : corosync_offline.concat(nodes.split(/ /)) end } return { 'corosync_online' => corosync_online, 'corosync_offline' => corosync_offline, 'pacemaker_online' => pacemaker_online, 'pacemaker_offline' => pacemaker_offline, 'pacemaker_standby' => pacemaker_standby, } end",True,Ruby,get_nodes_status,pcs.rb,https://github.com/ClusterLabs/pcs,ClusterLabs,Tomas Jelinek,2016-02-15 15:57:36+01:00,"web UI auth: decouple auth_user from session

Sessions are processed in web UI part only. Pcsd backend does not work
with sessions so it only gets who is logged in and not the whole session.",CWE-384,Session Fixation,"Authenticating a user, or otherwise establishing a new user session, without invalidating any existing session identifier gives an attacker the opportunity to steal authenticated sessions.",https://cwe.mitre.org/data/definitions/384.html,CVE-2016-0721,"it ""should redeem an invite but not approve the user when invite is created by a staff user"" do inviter = invite.invited_by inviter.update!(admin: true) user = invite_redeemer.redeem expect(user.name).to eq(name) expect(user.username).to eq(username) expect(user.invited_by).to eq(inviter) expect(user.approved).to eq(false) expect(inviter.notifications.count).to eq(1) end"
2106,"def get_corosync_version() begin stdout, stderror, retval = run_cmd( PCSAuth.getSuperuserSession, COROSYNC, ""-v"" ) rescue stdout = [] end if retval == 0 match = /version\D+(\d+)\.(\d+)\.(\d+)/.match(stdout.join()) if match return match[1..3].collect { | x | x.to_i } end end return nil end",True,Ruby,get_corosync_version,pcs.rb,https://github.com/ClusterLabs/pcs,ClusterLabs,Tomas Jelinek,2016-02-15 15:57:36+01:00,"web UI auth: decouple auth_user from session

Sessions are processed in web UI part only. Pcsd backend does not work
with sessions so it only gets who is logged in and not the whole session.",CWE-384,Session Fixation,"Authenticating a user, or otherwise establishing a new user session, without invalidating any existing session identifier gives an attacker the opportunity to steal authenticated sessions.",https://cwe.mitre.org/data/definitions/384.html,CVE-2016-0721,"it ""can set password"" do user = InviteRedeemer.new(invite: invite, email: invite.email, username: username, name: name, password: password).redeem expect(user).to have_password expect(user.confirm_password?(password)).to eq(true) expect(user.approved).to eq(false) end"
2107,"def send_nodes_request_with_token(session, nodes, request, post=false, data={}, remote=true, raw_data=nil) out = """" code = 0 $logger.info(""SNRWT: "" + request) # If we're removing nodes, we don't send this to one of the nodes we're # removing, unless we're removing all nodes if request == ""/remove_nodes"" new_nodes = nodes.dup data.each {|k,v| if new_nodes.include? v new_nodes.delete v end } if new_nodes.length > 0 nodes = new_nodes end end for node in nodes $logger.info ""SNRWT Node: #{node} Request: #{request}"" code, out = send_request_with_token( session, node, request, post, data, remote, raw_data ) # try next node if: # - current node does not support the request (old version of pcsd?) (404) # - an exception or other error occurred (5xx) # - we don't have a token for the node (401, notoken) # - we didn't get a response form the node (e.g. an exception occurred) # - pacemaker is not running on the node # do not try next node if # - node returned 400 - it means the request cannot be processed because of # invalid arguments or another known issue, no node would be able to # process the request (e.g. removing a non-existing resource) # - node returned 403 - permission denied, no node should allow to process # the request log = ""SNRWT Node #{node} Request #{request}"" if (404 == code) or (code >= 500 and code <= 599) $logger.info(""#{log}: HTTP code #{code}"") next end if (401 == code) or ('{""notoken"":true}' == out) $logger.info(""#{log}: Bad or missing token"") next end if '{""pacemaker_not_running"":true}' == out $logger.info(""#{log}: Pacemaker not running"") next end if '{""noresponse"":true}' == out $logger.info(""#{log}: No response"") next end $logger.info(""#{log}: HTTP code #{code}"") break end return code, out end",True,Ruby,send_nodes_request_with_token,pcs.rb,https://github.com/ClusterLabs/pcs,ClusterLabs,Tomas Jelinek,2016-02-15 15:57:36+01:00,"web UI auth: decouple auth_user from session

Sessions are processed in web UI part only. Pcsd backend does not work
with sessions so it only gets who is logged in and not the whole session.",CWE-384,Session Fixation,"Authenticating a user, or otherwise establishing a new user session, without invalidating any existing session identifier gives an attacker the opportunity to steal authenticated sessions.",https://cwe.mitre.org/data/definitions/384.html,CVE-2016-0721,"it ""should redeem the invite but not approve the user when invite is created by a regular user"" do inviter = invite.invited_by user = invite_redeemer.redeem expect(user.name).to eq(name) expect(user.username).to eq(username) expect(user.invited_by).to eq(inviter) expect(user.approved).to eq(false) expect(inviter.notifications.count).to eq(1) end"
2109,"def pcsd_restart_nodes(session, nodes) node_response = {} threads = [] nodes.each { |node| threads << Thread.new { code, response = send_request_with_token( session, node, '/pcsd_restart', true ) node_response[node] = [code, response] } } threads.each { |t| t.join } node_error = [] node_status = {} node_response.each { |node, response| if response[0] == 200 node_status[node] = { 'status' => 'ok', 'text' => 'Success', } else text = response[1] if response[0] == 401 text = ""Unable to authenticate, try running 'pcs cluster auth'"" elsif response[0] == 400 begin parsed_response = JSON.parse(response[1], {:symbolize_names => true}) if parsed_response[:noresponse] text = ""Unable to connect"" elsif parsed_response[:notoken] or parsed_response[:notauthorized] text = ""Unable to authenticate, try running 'pcs cluster auth'"" end rescue JSON::ParserError end end node_status[node] = { 'status' => 'error', 'text' => text } node_error << node end } return { 'status' => node_error.empty?() ? 'ok' : 'error', 'text' => node_error.empty?() ? 'Success' : \ ""Unable to restart pcsd on nodes: #{node_error.join(', ')}"", 'node_status' => node_status, } end",True,Ruby,pcsd_restart_nodes,pcs.rb,https://github.com/ClusterLabs/pcs,ClusterLabs,Tomas Jelinek,2016-02-15 15:57:36+01:00,"web UI auth: decouple auth_user from session

Sessions are processed in web UI part only. Pcsd backend does not work
with sessions so it only gets who is logged in and not the whole session.",CWE-384,Session Fixation,"Authenticating a user, or otherwise establishing a new user session, without invalidating any existing session identifier gives an attacker the opportunity to steal authenticated sessions.",https://cwe.mitre.org/data/definitions/384.html,CVE-2016-0721,"it ""only allows one user to be created per invite"" do user = invite_redeemer.redeem invite.reload user.email = ""john@example.com"" user.save! another_invite_redeemer = InviteRedeemer.new(invite: invite, email: invite.email, username: username, name: name) another_user = another_invite_redeemer.redeem expect(another_user).to eq(nil) end"
2110,"def add_node(session, new_nodename, all=false, auto_start=true) if all command = [PCS, ""cluster"", ""node"", ""add"", new_nodename] if auto_start command << '--start' command << '--enable' end out, stderror, retval = run_cmd(session, *command) else out, stderror, retval = run_cmd( session, PCS, ""cluster"", ""localnode"", ""add"", new_nodename ) end $logger.info(""Adding #{new_nodename} to pcs_settings.conf"") corosync_nodes = get_corosync_nodes() pcs_config = PCSConfig.new(Cfgsync::PcsdSettings.from_file('{}').text()) pcs_config.update_cluster($cluster_name, corosync_nodes) sync_config = Cfgsync::PcsdSettings.from_text(pcs_config.text()) # on version conflict just go on, config will be corrected eventually # by displaying the cluster in the web UI Cfgsync::save_sync_new_version( sync_config, corosync_nodes, $cluster_name, true ) return retval, out.join(""\n"") + stderror.join(""\n"") end",True,Ruby,add_node,pcs.rb,https://github.com/ClusterLabs/pcs,ClusterLabs,Tomas Jelinek,2016-02-15 15:57:36+01:00,"web UI auth: decouple auth_user from session

Sessions are processed in web UI part only. Pcsd backend does not work
with sessions so it only gets who is logged in and not the whole session.",CWE-384,Session Fixation,"Authenticating a user, or otherwise establishing a new user session, without invalidating any existing session identifier gives an attacker the opportunity to steal authenticated sessions.",https://cwe.mitre.org/data/definitions/384.html,CVE-2016-0721,"it ""should correctly update the invite redeemed_at date"" do SiteSetting.invite_expiry_days = 2 invite.update!(created_at: 10.days.ago) inviter = invite.invited_by inviter.admin = true user = invite_redeemer.redeem invite.reload expect(user.invited_by).to eq(inviter) expect(inviter.notifications.count).to eq(1) expect(invite.invited_users.first).to be_present end"
2111,"def add_order_set_constraint( session, resource_set_list, force=false, autocorrect=true ) command = [PCS, ""constraint"", ""order""] resource_set_list.each { |resource_set| command << ""set"" command.concat(resource_set) } command << '--force' if force command << '--autocorrect' if autocorrect stdout, stderr, retval = run_cmd(session, *command) return retval, stderr.join(' ') end",True,Ruby,add_order_set_constraint,pcs.rb,https://github.com/ClusterLabs/pcs,ClusterLabs,Tomas Jelinek,2016-02-15 15:57:36+01:00,"web UI auth: decouple auth_user from session

Sessions are processed in web UI part only. Pcsd backend does not work
with sessions so it only gets who is logged in and not the whole session.",CWE-384,Session Fixation,"Authenticating a user, or otherwise establishing a new user session, without invalidating any existing session identifier gives an attacker the opportunity to steal authenticated sessions.",https://cwe.mitre.org/data/definitions/384.html,CVE-2016-0721,"it ""does not add user to group if inviter does not have permissions"" do group = Fabricate(:group, grant_trust_level: 2) InvitedGroup.create(group_id: group.id, invite_id: invite.id) user = InviteRedeemer.new(invite: invite, email: invite.email, username: username, name: name, password: password).redeem expect(user.group_users.count).to eq(0) end"
2113,"def get_current_node_name() stdout, stderror, retval = run_cmd( PCSAuth.getSuperuserSession, CRM_NODE, ""-n"" ) if retval == 0 and stdout.length > 0 return stdout[0].chomp() end return """" end",True,Ruby,get_current_node_name,pcs.rb,https://github.com/ClusterLabs/pcs,ClusterLabs,Tomas Jelinek,2016-02-15 15:57:36+01:00,"web UI auth: decouple auth_user from session

Sessions are processed in web UI part only. Pcsd backend does not work
with sessions so it only gets who is logged in and not the whole session.",CWE-384,Session Fixation,"Authenticating a user, or otherwise establishing a new user session, without invalidating any existing session identifier gives an attacker the opportunity to steal authenticated sessions.",https://cwe.mitre.org/data/definitions/384.html,CVE-2016-0721,"it ""should delete invite if invited_by user has been removed"" do invite.invited_by.destroy! expect { invite.reload }.to raise_error(ActiveRecord::RecordNotFound) end"
